Other Regulatory ID;SMILES;Structural formula
3752;CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ocnc34)n2)c1;2.9
3753;O=C(Cc1ccc(Oc2ccccc2)cc1)NO;2.03
3754;Cc1cn(C[C@H]2CN(c3ccc(C4=CCS(=O)(=O)CC4)c(F)c3)C(=O)O2)nn1;1.25
3755;Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCc2ccncc2)c1;4.35
3756;Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C;1.69
3757;CCN1CCC[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1;1.6
3758;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;3.42
3759;c1ccc2c(OCC3=NCCN3)cccc2c1;0.68
3760;Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1;0.97
3761;CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1;2.5
3762;CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;1.29
3763;CCNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1;3.4
3764;c1cn(-c2ccc(Oc3cc(Oc4ccc5c(c4)OCO5)ncn3)cc2)cn1;3.17
3765;O=c1[nH]nc(Cc2ccccc2)c2ccccc12;2.8
3766;Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1;2.22
3767;COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1;1.4
3768;Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](Cc3nnn[nH]3)CC2)nc1C(N)=O;2.0
3769;CO[C@H]1CN(Cc2ccc(C(F)(F)F)cc2)CC[C@H]1N(C)C(=O)Cc1ccc(-n2cnnn2)cc1;3.0
3770;CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1;4.42
3771;COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1;1.23
3772;CN(C)CCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1;1.16
3773;Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2Cl)c1;3.2
3774;N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1;1.81
3775;Cc1ccc(-c2cc(C(=O)N3CCOCC3)c3cc(C)ccc3n2)cc1;3.6
3776;N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1;1.3
3777;CCCSc1nc(N2CCC(C(=O)O)CC2)ccc1C(=O)NC1CCCCC1;1.6
3778;Fc1ccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)cc1;3.0
3779;CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1;3.8
3780;C[C@@H]1C2CCCC1(c1cccc(O)c1)CCN2C;0.52
3781;O=c1[nH]cnc2cc(F)c(F)cc12;1.5
3782;CCOc1ccc2ccc(=O)oc2c1;2.2
3783;Cn1c(=O)c2[nH]cnc2n(C)c1=O;-0.09
3784;CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1;3.37
3785;COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21;2.1
3786;O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br)c1cccs1;4.13
3787;CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1;0.41
3788;Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)n2)n1C(C)C;2.57
3789;O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1;1.2
3790;Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCOCC5)c34)cc2C)cn1;4.14
3791;COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)nc1OC;2.3
3792;CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1;3.0
3793;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O;3.44
3794;c1cncc(Nc2ncnc3ccccc23)c1;1.57
3795;CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cnccc4[nH]3)c(C)c2c1;4.31
3796;COCCOc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1;2.74
3797;O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1;3.95
3798;CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1;2.81
3799;N#Cc1ccc(-c2cc(NC(N)=O)c(C(=O)N[C@H]3CCCNC3)s2)cc1;0.61
3800;CC(C)Cn1cnc2c(N)nc3ccccc3c21;2.52
3801;Cc1ccc(-c2ncc(C)n2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1;2.67
3802;CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1;-0.01
3803;CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12;0.17
3804;CN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1;1.21
3805;Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1;3.5
3806;CCn1c(=O)c2c(-c3cc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O;4.13
3807;CN(C)c1ccnc2sc(C(N)=O)c(N)c12;1.7
3808;CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccccc3)c2C1=O;2.73
3809;CN(C)CCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1;0.64
3810;COc1cccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)c1;1.82
3811;Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1;1.18
3812;Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C;2.1
3813;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(C#N)ccn23)n1;2.3
3814;NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1;2.79
3815;CCC(c1nc2ccsc2c(=O)n1Cc1ccc(C)cc1)N(CCCN)C(=O)c1ccc(C)cc1;1.69
3816;N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1;-0.49
3817;CN(C)CCN(Cc1ccccc1)c1ccccn1;1.28
3818;COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F;2.5
3819;O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;1.93
3820;CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1;1.06
3821;CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccccn2)c1=O)C(=O)C(F)(F)F;2.15
3822;COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1;0.8
3823;NC(=O)c1ccc(=O)n(Cc2ccc(Cl)cc2Cl)c1;2.36
3824;CCc1cc(C(N)=S)ccn1;1.52
3825;COc1cccc(NC(=O)c2cccc(Cc3c(C)nn(CCO)c3-c3ccccc3)c2)c1;4.29
3826;COc1ccc(CC(=O)Nc2nc3ccccc3[nH]2)cc1;2.9
3827;COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2N)c1;2.14
3828;COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO;3.25
3829;CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1;2.2
3830;O=C(NCC12CC3CC(CC(C3)C1)C2)c1c(Cl)ccc2nc(N3CCC[C@H](NCCc4nnn[nH]4)C3)ccc12;3.08
3831;Cc1c(Sc2ccc(Cl)cc2)c2ccc(Cl)cc2n1CC(=O)O;2.51
3832;Cc1nc2c(C#N)cnn2c(O)c1Cc1ccccc1;0.68
3833;CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F;2.95
3834;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;3.3
3835;CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21;3.8
3836;O=c1c2ccccc2nc2n1CCS2(=O)=O;0.8
3837;CCOC(=O)c1c(C)n(Cc2ccco2)c2ccc(O)cc12;3.5
3838;Cc1cccc(NC(=O)c2ccc(-c3ccccc3)c(C#N)c2)n1;3.71
3839;CONC(=O)c1cnc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)s1;3.1
3840;NC(=O)c1ccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)cc1;0.28
3841;COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1;1.72
3842;O=C1C(=O)c2ccc([N+](=O)[O-])cc2-c2ccccc21;2.56
3843;CCC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12;3.8
3844;Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C;2.86
3845;CNC(=O)C1(N2CCCNC2=O)CCN(CC[C@H](CN(C)C(=O)c2c(OC)c(C#N)cc3ccccc23)c2ccc(Cl)c(Cl)c2)CC1;2.2
3846;O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccnc1;1.59
3847;CC12CC3CC(C)(C1)CC(N)(C3)C2;0.06
3848;COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@@H](OC)C3)c2c1;1.25
3849;O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(Br)s1;3.52
3850;Cc1cc(Nc2ccc(F)cc2)nc(N)n1;2.08
3851;CC(=O)Nc1ccccn1;0.5
3852;O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1;2.4
3853;Nc1cc(N2CCCCC2)nc(N)[n+]1[O-];0.77
3854;NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1;2.0
3855;CCOC(=O)c1ccccc1-c1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1;2.43
3856;CN1CCN(C(=O)c2cc(-c3ccccc3)sc2NC(N)=O)CC1;2.17
3857;O=C1c2ccccc2C(=O)N1c1ccc(O)cc1;2.0
3858;COCCNc1nc(NCc2ccccc2F)c2sccc2n1;3.4
3859;Cn1cc(C(=O)CCCCOc2ccc(C(=O)O)cc2)cc1C=O;0.14
3860;Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1;1.26
3861;Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(C)c4Cl)CC3)CC2)cc1;2.2
3862;CN1CCC(n2cc(-c3cnc(N)c(-c4nc5ccc(F)cc5o4)c3)cn2)CC1;3.35
3863;Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1;1.96
3864;CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C)cc2)C1)C(C)(C)C;2.05
3865;CC(C)[C@@H](CN1CCCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1;2.87
3866;COc1ccc(C(=O)Nc2cccc(NC(=O)c3ccc(OC)c(OC)c3)n2)cc1OC;3.5
3867;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1;3.28
3868;CC(=O)NC[C@H]1CN(c2ccc(-n3ccnc3)c(F)c2)C(=O)O1;0.7
3869;Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21;0.3
3870;Nc1nc(OC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;0.79
3871;Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12;1.44
3872;COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1;1.52
3873;O=C(NC1Cc2ccccc2N(CC(=O)N2CCC(O)CC2)C1=O)c1cc2cc(Cl)sc2[nH]1;2.86
3874;c1ccc2[nH]c(CCCc3nc4ccccc4[nH]3)nc2c1;3.5
3875;Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O;1.71
3876;Oc1ccc(-c2ccc3cc(O)ccc3n2)cc1;3.1
3877;Cc1cc(C#N)oc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12;4.34
3878;COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](OC)C3)c2c1;0.51
3879;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1;2.86
3880;NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1;1.71
3881;Nc1nc(CCc2cccc(Br)c2)cc(=O)[nH]1;2.52
3882;O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1;3.4
3883;CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O;0.8
3884;CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2cccc(F)c2)nc2ccccc12)c1ccccc1;3.14
3885;CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12;4.2
3886;CC(=O)N1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)CC1;2.51
3887;Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F;2.76
3888;N=S(=O)(O)Cc1noc2ccccc12;0.55
3889;Clc1ccc2[nH]ccc2c1;3.28
3890;CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1;3.5
3891;COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1;3.6
3892;CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O;3.3
3893;CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)cc3)CC2)CC1;2.81
3894;O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;2.59
3895;CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O;1.5
3896;COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC;3.41
3897;O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1;3.45
3898;COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O;0.91
3899;Cc1c(-c2ccc(O)cc2)c(=O)oc2cc(O)ccc12;2.8
3900;COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)C(C)C)cc1NC(C)=O;1.6
3901;COC(=O)c1c(O)cccc1OC/C=C/c1ccc(F)c(-c2cc(C(=O)O)no2)c1;0.66
3902;Nc1nccc(-c2c[nH]c3ccccc23)n1;1.68
3903;O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C(F)(F)F)cc1;1.5
3904;Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccncc2)cc1;0.3
3905;CCC(c1nc2ccsc2c(=O)n1Cc1ccc(OC)cc1)N(CCCN)C(=O)c1ccc(C)cc1;2.15
3906;Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1;2.5
3907;CC(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1;1.15
3908;CCn1cnc2cnc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)c21;2.0
3909;Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C;2.45
3910;CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cncc4ccccc34)sc21;1.74
3911;O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCO;0.42
3912;CCc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1;2.6
3913;Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C;3.06
3914;Cc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1;3.8
3915;C=CCCCCCCCCC(=O)N[C@H]1CCC(=O)NC1=O;2.64
3916;COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1;2.57
3917;O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12;3.28
3918;CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1;4.17
3919;COc1ccccc1CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1;0.87
3920;O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cscn1;1.56
3921;CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1;3.7
3922;O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1;2.62
3923;COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C3CCN(C)CC3)CC2)c(C)c1;0.3
3924;CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1;0.8
3925;Cc1cn([C@H]2CCCN(S(=O)(=O)c3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O;2.32
3926;COc1nccnc1NS(=O)(=O)c1ccc(N)cc1;-0.65
3927;NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)c(F)c3)sc12;2.76
3928;CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O;0.4
3929;CCCNc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1;2.33
3930;NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)cc2C1;2.6
3931;CC(C)C(=O)Nc1ccc2c(c1)C(=O)NC2=O;1.55
3932;Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1;0.74
3933;COc1cc(F)ccc1-c1cncc(CNC(C)C)c1;1.5
3934;Cc1c(Oc2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O;1.26
3935;COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1;2.09
3936;CC(=O)Nc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1;2.93
3937;COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CS2;1.78
3938;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(CO)cccn23)n1;3.1
3939;CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1;4.25
3940;CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1;3.65
3941;O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Br;4.15
3942;COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=O)cnc3[nH]2)cc1;3.13
3943;CN1C(=O)CC(c2ccccc2)C1=O;0.68
3944;O=[N+]([O-])c1ccc2[nH]c(-c3ccccn3)nc2c1;2.8
3945;C(#Cc1n[nH]c2ccccc12)c1ccccc1;4.31
3946;CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1;3.49
3947;CCn1c(=O)ccc2cnc(Nc3ccc(OC)c(OC)c3)nc21;2.7
3948;CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1;0.6
3949;CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1;0.3
3950;CCN1CCC[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1;1.94
3951;CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21;2.55
3952;COc1cc(OC)cc(-c2ccc(NC(=O)OCc3ccccc3)c(=O)n2CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1;2.26
3953;COc1cc2c(Nc3ncc(NC(=O)c4ccccc4)cn3)ncnc2cc1OCCCN1CCOCC1;2.32
3954;CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C#N)c3)cnc2[nH]1;2.62
3955;CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1;-0.43
3956;CCCOc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1;2.81
3957;CNC(=O)c1ccc(-c2cc(C(=O)N[C@H]3CCCNC3)c(NC(N)=O)s2)cc1;0.7
3958;CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nc2)CC1;3.1
3959;COc1cnc(-c2ccccn2)nc1Oc1ccc(F)cc1F;3.1
3960;CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1;3.45
3961;CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1;2.9
3962;Cc1cc(O)nc(-n2nc(C)c(Oc3ccccc3O)c2C)n1;1.4
3963;NC(=O)c1c(N)sc2c1CCCC2;1.84
3964;O=C(COCc1ccncc1)N1CCC(c2ccc(F)cc2Cl)CC1;2.7
3965;FC(F)(F)c1nnc2ccc(N3CCCCCC3)nn12;3.29
3966;O=C(NCC(=O)N(CCO)c1ccccc1)c1cc2cc(Cl)ccc2[nH]1;3.37
3967;Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1;3.47
3968;COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)c1;3.71
3969;Nc1cccc(CCc2ccc3cc[nH]c3c2)n1;2.8
3970;CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C;1.77
3971;CN1CCN(CC(=O)Nc2c(C#N)cnn2-c2ccccc2)CC1;0.0
3972;Cc1cc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(-c2ccccn2)nc1C;2.34
3973;CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12;2.8
3974;CN(C)CCOc1ccc(-c2oc3ncnc(NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1;3.6
3975;CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O;2.9
3976;CCN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2nc(O)sc12;2.45
3977;O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1nnc(Nc2ccccc2F)o1;3.6
3978;CC1=NS(=O)(=O)c2cc(Cl)ccc2N1;1.05
3979;Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12;2.36
3980;COc1ccc(S(=O)(=O)N2CCC[C@H](n3cc(C)c(=O)[nH]c3=O)C2)cc1Oc1cccc(Cl)c1;2.73
3981;CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12;2.63
3982;N#Cc1c(N)nc2c(c1N)CC(COc1ccccc1)O2;2.08
3983;COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1;4.3
3984;O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1;2.9
3985;COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1;2.05
3986;CCN(C(=O)Nc1ccccc1)c1ccccc1;3.1
3987;O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCNCC1;1.65
3988;O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2ccccc12;4.4
3989;COc1cnc(-c2ccccn2)nc1NC(C)C;2.01
3990;CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1;3.0
3991;CC(C)(CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O;1.07
3992;CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1;3.6
3993;COCCN1CCC(Cc2ccc(C(=O)NCc3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1;3.5
3994;Cc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C;1.34
3995;COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(C)=O;1.97
3996;O=C1O[C@]2(CN3CCC2CC3)CN1c1ccc(Br)s1;2.0
3997;O=C(O)c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C1\CCN(c2ccccc2)C1=O;1.85
3998;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1;2.71
3999;CO[C@@H]1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CC[C@H]1NCc1ccc2c(n1)NC(=O)CO2;0.81
